gender,mastercategory,subcategory,articletype,usage,color,result,images
Women,Apparel,Bottomwear,Leggings,Ethnic,green,"Women wear ""green Leggings""",
Women,Apparel,Bottomwear,Leggings,Ethnic,orange,"Women wear ""orange Leggings""",
Women,Apparel,Bottomwear,Leggings,Ethnic,pink,"Women wear ""pink Leggings""",
Women,Apparel,Bottomwear,Leggings,Ethnic,purple,"Women wear ""purple Leggings""",
Women,Apparel,Bottomwear,Leggings,Ethnic,red,"Women wear ""red Leggings""",
Women,Apparel,Bottomwear,Leggings,Ethnic,white,"Women wear ""white Leggings""",
Women,Apparel,Bottomwear,Leggings,Ethnic,yellow,"Women wear ""yellow Leggings""",
Women,Apparel,Bottomwear,Leggings,Sports,black,"Women wear ""black Leggings""",
Women,Apparel,Bottomwear,Leggings,Sports,blue,"Women wear ""blue Leggings""",
Women,Apparel,Bottomwear,Leggings,Sports,brown,"Women wear ""brown Leggings""",
Women,Apparel,Bottomwear,Leggings,Sports,gray,"Women wear ""gray Leggings""",
Women,Apparel,Bottomwear,Leggings,Sports,green,"Women wear ""green Leggings""",
Women,Apparel,Bottomwear,Leggings,Sports,orange,"Women wear ""orange Leggings""",
Women,Apparel,Bottomwear,Leggings,Sports,pink,"Women wear ""pink Leggings""",
Women,Apparel,Bottomwear,Leggings,Sports,purple,"Women wear ""purple Leggings""",
Women,Apparel,Bottomwear,Leggings,Sports,red,"Women wear ""red Leggings""",
Women,Apparel,Bottomwear,Leggings,Sports,white,"Women wear ""white Leggings""",
Women,Apparel,Bottomwear,Leggings,Sports,yellow,"Women wear ""yellow Leggings""",
Women,Apparel,Bottomwear,Patiala,Ethnic,black,"Women wear ""black Patiala""",
Women,Apparel,Bottomwear,Patiala,Ethnic,blue,"Women wear ""blue Patiala""",
Women,Apparel,Bottomwear,Patiala,Ethnic,brown,"Women wear ""brown Patiala""",
Women,Apparel,Bottomwear,Patiala,Ethnic,gray,"Women wear ""gray Patiala""",
Women,Apparel,Bottomwear,Patiala,Ethnic,green,"Women wear ""green Patiala""",
Women,Apparel,Bottomwear,Patiala,Ethnic,orange,"Women wear ""orange Patiala""",
Women,Apparel,Bottomwear,Patiala,Ethnic,pink,"Women wear ""pink Patiala""",
Women,Apparel,Bottomwear,Patiala,Ethnic,purple,"Women wear ""purple Patiala""",
Women,Apparel,Bottomwear,Patiala,Ethnic,red,"Women wear ""red Patiala""",
Women,Apparel,Bottomwear,Patiala,Ethnic,white,"Women wear ""white Patiala""",
Women,Apparel,Bottomwear,Patiala,Ethnic,yellow,"Women wear ""yellow Patiala""",
Women,Apparel,Bottomwear,Salwar,Ethnic,black,"Women wear ""black Salwar""",
Women,Apparel,Bottomwear,Salwar,Ethnic,blue,"Women wear ""blue Salwar""",
Women,Apparel,Bottomwear,Salwar,Ethnic,brown,"Women wear ""brown Salwar""",
Women,Apparel,Bottomwear,Salwar,Ethnic,gray,"Women wear ""gray Salwar""",
Women,Apparel,Bottomwear,Salwar,Ethnic,green,"Women wear ""green Salwar""",
Women,Apparel,Bottomwear,Salwar,Ethnic,orange,"Women wear ""orange Salwar""",
Women,Apparel,Bottomwear,Salwar,Ethnic,pink,"Women wear ""pink Salwar""",
Women,Apparel,Bottomwear,Salwar,Ethnic,purple,"Women wear ""purple Salwar""",
Women,Apparel,Bottomwear,Salwar,Ethnic,red,"Women wear ""red Salwar""",
Women,Apparel,Bottomwear,Salwar,Ethnic,white,"Women wear ""white Salwar""",
Women,Apparel,Bottomwear,Salwar,Ethnic,yellow,"Women wear ""yellow Salwar""",
Women,Apparel,Bottomwear,Salwar and Dupatta,Ethnic,black,"Women wear ""black Salwar and Dupatta""",
Women,Apparel,Bottomwear,Salwar and Dupatta,Ethnic,blue,"Women wear ""blue Salwar and Dupatta""",
Women,Apparel,Bottomwear,Salwar and Dupatta,Ethnic,brown,"Women wear ""brown Salwar and Dupatta""",
Women,Apparel,Bottomwear,Salwar and Dupatta,Ethnic,gray,"Women wear ""gray Salwar and Dupatta""",
Women,Apparel,Bottomwear,Salwar and Dupatta,Ethnic,green,"Women wear ""green Salwar and Dupatta""",
Women,Apparel,Bottomwear,Salwar and Dupatta,Ethnic,orange,"Women wear ""orange Salwar and Dupatta""",
Women,Apparel,Bottomwear,Salwar and Dupatta,Ethnic,pink,"Women wear ""pink Salwar and Dupatta""",
Women,Apparel,Bottomwear,Salwar and Dupatta,Ethnic,purple,"Women wear ""purple Salwar and Dupatta""",
Women,Apparel,Bottomwear,Salwar and Dupatta,Ethnic,red,"Women wear ""red Salwar and Dupatta""",
Women,Apparel,Bottomwear,Salwar and Dupatta,Ethnic,white,"Women wear ""white Salwar and Dupatta""",
Women,Apparel,Bottomwear,Salwar and Dupatta,Ethnic,yellow,"Women wear ""yellow Salwar and Dupatta""",
Women,Apparel,Bottomwear,Shorts,Casual,black,"Women wear ""black Shorts""",
Women,Apparel,Bottomwear,Shorts,Casual,blue,"Women wear ""blue Shorts""",
Women,Apparel,Bottomwear,Shorts,Casual,brown,"Women wear ""brown Shorts""",
Women,Apparel,Bottomwear,Shorts,Casual,gray,"Women wear ""gray Shorts""",
Women,Apparel,Bottomwear,Shorts,Casual,green,"Women wear ""green Shorts""",
Women,Apparel,Bottomwear,Shorts,Casual,orange,"Women wear ""orange Shorts""",
Women,Apparel,Bottomwear,Shorts,Casual,pink,"Women wear ""pink Shorts""",
Women,Apparel,Bottomwear,Shorts,Casual,purple,"Women wear ""purple Shorts""",
Women,Apparel,Bottomwear,Shorts,Casual,red,"Women wear ""red Shorts""",
Women,Apparel,Bottomwear,Shorts,Casual,white,"Women wear ""white Shorts""",
Women,Apparel,Bottomwear,Shorts,Casual,yellow,"Women wear ""yellow Shorts""",
Women,Apparel,Bottomwear,Shorts,Sports,black,"Women wear ""black Shorts""",
Women,Apparel,Bottomwear,Shorts,Sports,blue,"Women wear ""blue Shorts""",
Women,Apparel,Bottomwear,Shorts,Sports,brown,"Women wear ""brown Shorts""",
Women,Apparel,Bottomwear,Shorts,Sports,gray,"Women wear ""gray Shorts""",
Women,Apparel,Bottomwear,Shorts,Sports,green,"Women wear ""green Shorts""",
Women,Apparel,Bottomwear,Shorts,Sports,orange,"Women wear ""orange Shorts""",
Women,Apparel,Bottomwear,Shorts,Sports,pink,"Women wear ""pink Shorts""",
Women,Apparel,Bottomwear,Shorts,Sports,purple,"Women wear ""purple Shorts""",
Women,Apparel,Bottomwear,Shorts,Sports,red,"Women wear ""red Shorts""",
Women,Apparel,Bottomwear,Shorts,Sports,white,"Women wear ""white Shorts""",
Women,Apparel,Bottomwear,Shorts,Sports,yellow,"Women wear ""yellow Shorts""",
Women,Apparel,Bottomwear,Skirts,Casual,black,"Women wear ""black Skirts""",
Women,Apparel,Bottomwear,Skirts,Casual,blue,"Women wear ""blue Skirts""",
Women,Apparel,Bottomwear,Skirts,Casual,brown,"Women wear ""brown Skirts""",
Women,Apparel,Bottomwear,Skirts,Casual,gray,"Women wear ""gray Skirts""",
Women,Apparel,Bottomwear,Skirts,Casual,green,"Women wear ""green Skirts""",
Women,Apparel,Bottomwear,Skirts,Casual,orange,"Women wear ""orange Skirts""",
Women,Apparel,Bottomwear,Skirts,Casual,pink,"Women wear ""pink Skirts""",
Women,Apparel,Bottomwear,Skirts,Casual,purple,"Women wear ""purple Skirts""",
Women,Apparel,Bottomwear,Skirts,Casual,red,"Women wear ""red Skirts""",
Women,Apparel,Bottomwear,Skirts,Casual,white,"Women wear ""white Skirts""",
Women,Apparel,Bottomwear,Skirts,Casual,yellow,"Women wear ""yellow Skirts""",
Women,Apparel,Bottomwear,Skirts,Ethnic,black,"Women wear ""black Skirts""",
Women,Apparel,Bottomwear,Skirts,Ethnic,blue,"Women wear ""blue Skirts""",
Women,Apparel,Bottomwear,Skirts,Ethnic,brown,"Women wear ""brown Skirts""",
Women,Apparel,Bottomwear,Skirts,Ethnic,gray,"Women wear ""gray Skirts""",
Women,Apparel,Bottomwear,Skirts,Ethnic,green,"Women wear ""green Skirts""",
Women,Apparel,Bottomwear,Skirts,Ethnic,orange,"Women wear ""orange Skirts""",
Women,Apparel,Bottomwear,Skirts,Ethnic,pink,"Women wear ""pink Skirts""",
Women,Apparel,Bottomwear,Skirts,Ethnic,purple,"Women wear ""purple Skirts""",
Women,Apparel,Bottomwear,Skirts,Ethnic,red,"Women wear ""red Skirts""",
Women,Apparel,Bottomwear,Skirts,Ethnic,white,"Women wear ""white Skirts""",
Women,Apparel,Bottomwear,Skirts,Ethnic,yellow,"Women wear ""yellow Skirts""",
Women,Apparel,Bottomwear,Skirts,Formal,black,"Women wear ""black Skirts""",
Women,Apparel,Bottomwear,Skirts,Formal,blue,"Women wear ""blue Skirts""",
Women,Apparel,Bottomwear,Skirts,Formal,brown,"Women wear ""brown Skirts""",
Women,Apparel,Bottomwear,Skirts,Formal,gray,"Women wear ""gray Skirts""",
Women,Apparel,Bottomwear,Skirts,Formal,green,"Women wear ""green Skirts""",
Women,Apparel,Bottomwear,Skirts,Formal,orange,"Women wear ""orange Skirts""",
Women,Apparel,Bottomwear,Skirts,Formal,pink,"Women wear ""pink Skirts""",
Women,Apparel,Bottomwear,Skirts,Formal,purple,"Women wear ""purple Skirts""",
Women,Apparel,Bottomwear,Skirts,Formal,red,"Women wear ""red Skirts""",
Women,Apparel,Bottomwear,Skirts,Formal,white,"Women wear ""white Skirts""",
Women,Apparel,Bottomwear,Skirts,Formal,yellow,"Women wear ""yellow Skirts""",
Women,Apparel,Bottomwear,Skirts,Sports,black,"Women wear ""black Skirts""",
Women,Apparel,Bottomwear,Skirts,Sports,blue,"Women wear ""blue Skirts""",
Women,Apparel,Bottomwear,Skirts,Sports,brown,"Women wear ""brown Skirts""",
Women,Apparel,Bottomwear,Skirts,Sports,gray,"Women wear ""gray Skirts""",
Women,Apparel,Bottomwear,Skirts,Sports,green,"Women wear ""green Skirts""",
Women,Apparel,Bottomwear,Skirts,Sports,orange,"Women wear ""orange Skirts""",
Women,Apparel,Bottomwear,Skirts,Sports,pink,"Women wear ""pink Skirts""",
Women,Apparel,Bottomwear,Skirts,Sports,purple,"Women wear ""purple Skirts""",
Women,Apparel,Bottomwear,Skirts,Sports,red,"Women wear ""red Skirts""",
Women,Apparel,Bottomwear,Skirts,Sports,white,"Women wear ""white Skirts""",
Women,Apparel,Bottomwear,Skirts,Sports,yellow,"Women wear ""yellow Skirts""",
Women,Apparel,Bottomwear,Stockings,Casual,black,"Women wear ""black Stockings""",
Women,Apparel,Bottomwear,Stockings,Casual,blue,"Women wear ""blue Stockings""",
Women,Apparel,Bottomwear,Stockings,Casual,brown,"Women wear ""brown Stockings""",
Women,Apparel,Bottomwear,Stockings,Casual,gray,"Women wear ""gray Stockings""",
Women,Apparel,Bottomwear,Stockings,Casual,green,"Women wear ""green Stockings""",
Women,Apparel,Bottomwear,Stockings,Casual,orange,"Women wear ""orange Stockings""",
Women,Apparel,Bottomwear,Stockings,Casual,pink,"Women wear ""pink Stockings""",
Women,Apparel,Bottomwear,Stockings,Casual,purple,"Women wear ""purple Stockings""",
Women,Apparel,Bottomwear,Stockings,Casual,red,"Women wear ""red Stockings""",
Women,Apparel,Bottomwear,Stockings,Casual,white,"Women wear ""white Stockings""",
Women,Apparel,Bottomwear,Stockings,Casual,yellow,"Women wear ""yellow Stockings""",
Women,Apparel,Bottomwear,Swimwear,Casual,black,"Women wear ""black Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Casual,blue,"Women wear ""blue Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Casual,brown,"Women wear ""brown Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Casual,gray,"Women wear ""gray Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Casual,green,"Women wear ""green Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Casual,orange,"Women wear ""orange Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Casual,pink,"Women wear ""pink Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Casual,purple,"Women wear ""purple Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Casual,red,"Women wear ""red Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Casual,white,"Women wear ""white Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Casual,yellow,"Women wear ""yellow Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Sports,black,"Women wear ""black Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Sports,blue,"Women wear ""blue Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Sports,brown,"Women wear ""brown Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Sports,gray,"Women wear ""gray Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Sports,green,"Women wear ""green Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Sports,orange,"Women wear ""orange Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Sports,pink,"Women wear ""pink Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Sports,purple,"Women wear ""purple Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Sports,red,"Women wear ""red Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Sports,white,"Women wear ""white Swimwear""",
Women,Apparel,Bottomwear,Swimwear,Sports,yellow,"Women wear ""yellow Swimwear""",
Women,Apparel,Bottomwear,Tights,Casual,black,"Women wear ""black Tights""",
Women,Apparel,Bottomwear,Tights,Casual,blue,"Women wear ""blue Tights""",
Women,Apparel,Bottomwear,Tights,Casual,brown,"Women wear ""brown Tights""",
Women,Apparel,Bottomwear,Tights,Casual,gray,"Women wear ""gray Tights""",
Women,Apparel,Bottomwear,Tights,Casual,green,"Women wear ""green Tights""",
Women,Apparel,Bottomwear,Tights,Casual,orange,"Women wear ""orange Tights""",
Women,Apparel,Bottomwear,Tights,Casual,pink,"Women wear ""pink Tights""",
Women,Apparel,Bottomwear,Tights,Casual,purple,"Women wear ""purple Tights""",
Women,Apparel,Bottomwear,Tights,Casual,red,"Women wear ""red Tights""",
Women,Apparel,Bottomwear,Tights,Casual,white,"Women wear ""white Tights""",
Women,Apparel,Bottomwear,Tights,Casual,yellow,"Women wear ""yellow Tights""",
Women,Apparel,Bottomwear,Track Pants,Casual,black,"Women wear ""black Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Casual,blue,"Women wear ""blue Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Casual,brown,"Women wear ""brown Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Casual,gray,"Women wear ""gray Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Casual,green,"Women wear ""green Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Casual,orange,"Women wear ""orange Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Casual,pink,"Women wear ""pink Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Casual,purple,"Women wear ""purple Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Casual,red,"Women wear ""red Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Casual,white,"Women wear ""white Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Casual,yellow,"Women wear ""yellow Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Sports,black,"Women wear ""black Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Sports,blue,"Women wear ""blue Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Sports,brown,"Women wear ""brown Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Sports,gray,"Women wear ""gray Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Sports,green,"Women wear ""green Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Sports,orange,"Women wear ""orange Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Sports,pink,"Women wear ""pink Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Sports,purple,"Women wear ""purple Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Sports,red,"Women wear ""red Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Sports,white,"Women wear ""white Track Pants""",
Women,Apparel,Bottomwear,Track Pants,Sports,yellow,"Women wear ""yellow Track Pants""",
Women,Apparel,Bottomwear,Tracksuits,Sports,black,"Women wear ""black Tracksuits""",
Women,Apparel,Bottomwear,Tracksuits,Sports,blue,"Women wear ""blue Tracksuits""",
Women,Apparel,Bottomwear,Tracksuits,Sports,brown,"Women wear ""brown Tracksuits""",
Women,Apparel,Bottomwear,Tracksuits,Sports,gray,"Women wear ""gray Tracksuits""",
Women,Apparel,Bottomwear,Tracksuits,Sports,green,"Women wear ""green Tracksuits""",
Women,Apparel,Bottomwear,Tracksuits,Sports,orange,"Women wear ""orange Tracksuits""",
Women,Apparel,Bottomwear,Tracksuits,Sports,pink,"Women wear ""pink Tracksuits""",
Women,Apparel,Bottomwear,Tracksuits,Sports,purple,"Women wear ""purple Tracksuits""",
Women,Apparel,Bottomwear,Tracksuits,Sports,red,"Women wear ""red Tracksuits""",
Women,Apparel,Bottomwear,Tracksuits,Sports,white,"Women wear ""white Tracksuits""",
Women,Apparel,Bottomwear,Tracksuits,Sports,yellow,"Women wear ""yellow Tracksuits""",
Women,Apparel,Bottomwear,Trousers,Casual,black,"Women wear ""black Trousers""",
Women,Apparel,Bottomwear,Trousers,Casual,blue,"Women wear ""blue Trousers""",
Women,Apparel,Bottomwear,Trousers,Casual,brown,"Women wear ""brown Trousers""",
Women,Apparel,Bottomwear,Trousers,Casual,gray,"Women wear ""gray Trousers""",
Women,Apparel,Bottomwear,Trousers,Casual,green,"Women wear ""green Trousers""",
Women,Apparel,Bottomwear,Trousers,Casual,orange,"Women wear ""orange Trousers""",
Women,Apparel,Bottomwear,Trousers,Casual,pink,"Women wear ""pink Trousers""",
Women,Apparel,Bottomwear,Trousers,Casual,purple,"Women wear ""purple Trousers""",
Women,Apparel,Bottomwear,Trousers,Casual,red,"Women wear ""red Trousers""",
Women,Apparel,Bottomwear,Trousers,Casual,white,"Women wear ""white Trousers""",
Women,Apparel,Bottomwear,Trousers,Casual,yellow,"Women wear ""yellow Trousers""",
Women,Apparel,Bottomwear,Trousers,Ethnic,black,"Women wear ""black Trousers""",
Women,Apparel,Bottomwear,Trousers,Ethnic,blue,"Women wear ""blue Trousers""",
Women,Apparel,Bottomwear,Trousers,Ethnic,brown,"Women wear ""brown Trousers""",
Women,Apparel,Bottomwear,Trousers,Ethnic,gray,"Women wear ""gray Trousers""",
Women,Apparel,Bottomwear,Trousers,Ethnic,green,"Women wear ""green Trousers""",
Women,Apparel,Bottomwear,Trousers,Ethnic,orange,"Women wear ""orange Trousers""",
Women,Apparel,Bottomwear,Trousers,Ethnic,pink,"Women wear ""pink Trousers""",
Women,Apparel,Bottomwear,Trousers,Ethnic,purple,"Women wear ""purple Trousers""",
Women,Apparel,Bottomwear,Trousers,Ethnic,red,"Women wear ""red Trousers""",
Women,Apparel,Bottomwear,Trousers,Ethnic,white,"Women wear ""white Trousers""",
Women,Apparel,Bottomwear,Trousers,Ethnic,yellow,"Women wear ""yellow Trousers""",
Women,Apparel,Bottomwear,Trousers,Formal,black,"Women wear ""black Trousers""",
Women,Apparel,Bottomwear,Trousers,Formal,blue,"Women wear ""blue Trousers""",
Women,Apparel,Bottomwear,Trousers,Formal,brown,"Women wear ""brown Trousers""",
Women,Apparel,Bottomwear,Trousers,Formal,gray,"Women wear ""gray Trousers""",
Women,Apparel,Bottomwear,Trousers,Formal,green,"Women wear ""green Trousers""",
Women,Apparel,Bottomwear,Trousers,Formal,orange,"Women wear ""orange Trousers""",
Women,Apparel,Bottomwear,Trousers,Formal,pink,"Women wear ""pink Trousers""",
Women,Apparel,Bottomwear,Trousers,Formal,purple,"Women wear ""purple Trousers""",
Women,Apparel,Bottomwear,Trousers,Formal,red,"Women wear ""red Trousers""",
Women,Apparel,Bottomwear,Trousers,Formal,white,"Women wear ""white Trousers""",
Women,Apparel,Bottomwear,Trousers,Formal,yellow,"Women wear ""yellow Trousers""",
Women,Apparel,Dress,Dresses,Casual,black,"Women wear ""black Dresses""",
Women,Apparel,Dress,Dresses,Casual,blue,"Women wear ""blue Dresses""",
Women,Apparel,Dress,Dresses,Casual,brown,"Women wear ""brown Dresses""",
Women,Apparel,Dress,Dresses,Casual,gray,"Women wear ""gray Dresses""",
Women,Apparel,Dress,Dresses,Casual,green,"Women wear ""green Dresses""",
